id,Booking_status,probability
65619,0,0.41143906
65620,0,0.24151349
65621,1,0.8619091
65622,1,0.7150992
65623,0,0.47336528
65624,0,0.078105696
65625,1,0.8979206
65626,0,5.031613e-07
65627,0,0.040408608
65628,1,0.5104331
65629,1,0.939391
65630,0,0.04907278
65631,1,0.5722823
65632,0,0.18302988
65633,0,0.05985544
65634,0,0.46330243
65635,0,8.2638135e-06
65636,0,0.26928642
65637,0,0.34983224
65638,1,0.74058914
65639,1,0.8915542
65640,1,0.8978391
65641,0,0.23314887
65642,1,0.71280545
65643,0,0.33346024
65644,0,0.03705372
65645,1,0.9222304
65646,1,0.56024414
65647,1,0.6143768
65648,1,0.5698788
65649,0,0.0028569917
65650,1,0.63765407
65651,1,0.54679817
65652,1,0.5035567
65653,0,0.054389212
65654,0,0.37424445
65655,1,0.8638411
65656,1,0.76927596
65657,1,0.73031676
65658,0,0.07885575
65659,1,0.5498717
65660,0,0.05920874
65661,0,0.1072155
65662,0,0.0718923
65663,1,0.515828
65664,0,0.12390768
65665,0,0.009492674
65666,0,0.14084451
65667,1,0.90603495
65668,0,0.46660924
65669,1,0.80200434
65670,0,0.00090273254
65671,0,0.3272394
65672,1,0.5722961
65673,0,0.011465187
65674,0,0.02856562
65675,1,0.663449
65676,1,0.5825877
65677,0,0.12645204
65678,1,0.92032325
65679,0,0.48649865
65680,0,0.056956276
65681,1,0.8519972
65682,0,0.35501498
65683,1,0.6011354
65684,0,0.18314214
65685,0,0.24249254
65686,0,0.06347404
65687,1,0.7508095
65688,0,0.030064192
65689,0,0.46654624
65690,1,0.7696143
65691,1,0.5521866
65692,1,0.628845
65693,1,0.63847333
65694,0,0.0026600813
65695,0,0.053137854
65696,0,0.29932126
65697,1,0.5841841
65698,0,0.035716955
65699,0,0.18295227
65700,0,0.13874744
65701,0,0.17227091
65702,0,0.037813164
65703,0,0.011265001
65704,0,0.032291215
65705,1,0.7779621
65706,0,0.17628954
65707,0,0.24798997
65708,0,0.00912961
65709,0,0.13070644
65710,0,0.0011502063
65711,1,0.61164784
65712,0,0.049679488
65713,1,0.7337518
65714,0,0.0071004513
65715,0,0.32740286
65716,0,0.11888715
65717,0,0.10965062
65718,0,0.03377992
65719,1,0.8916748
65720,1,0.75390905
65721,1,0.56109536
65722,1,0.6372614
65723,0,0.12192825
65724,0,0.36732453
65725,1,0.5319475
65726,1,0.5859772
65727,1,0.54002786
65728,0,0.1268803
65729,0,0.16967975
65730,0,0.26464963
65731,0,0.100689955
65732,0,0.119784184
65733,1,0.7194068
65734,0,0.2183593
65735,0,0.07106302
65736,0,0.4189375
65737,0,0.0053947098
65738,1,0.60221356
65739,1,0.6676814
65740,1,0.555927
65741,0,0.040679097
65742,0,0.13620414
65743,0,0.36652178
65744,0,0.3350844
65745,1,0.6042749
65746,0,0.019568192
65747,0,0.43670958
65748,0,0.0643371
65749,1,0.68639386
65750,0,0.037517905
65751,0,0.22390297
65752,1,0.8820734
65753,0,0.42542136
65754,0,0.42314568
65755,0,0.080080315
65756,1,0.7660955
65757,0,0.0311259
65758,0,0.48721388
65759,1,0.5099342
65760,1,0.7482086
65761,1,0.6289124
65762,0,0.0019019191
65763,1,0.8428293
65764,0,0.35673758
65765,0,0.0031859635
65766,0,0.053695556
65767,1,0.8786478
65768,0,0.0042147753
65769,0,0.36507377
65770,1,0.7291276
65771,1,0.84603345
65772,0,0.09638147
65773,0,0.43435386
65774,0,0.40860856
65775,0,0.043244366
65776,1,0.7319372
65777,1,0.5853378
65778,1,0.5748059
65779,1,0.70363355
65780,0,0.023434006
65781,0,0.46996164
65782,0,0.14549842
65783,0,0.040351704
65784,0,0.2861032
65785,0,0.03253029
65786,1,0.5815022
65787,0,0.16651548
65788,1,0.61528325
65789,1,0.7341104
65790,1,0.6021006
65791,0,0.39486367
65792,0,0.4457252
65793,1,0.95760053
65794,1,0.61381614
65795,0,0.29130533
65796,0,0.43158644
65797,1,0.9103383
65798,0,0.082639016
65799,0,0.2085392
65800,0,0.46535048
65801,1,0.6659368
65802,1,0.8833309
65803,0,0.10937306
65804,0,0.38695437
65805,0,0.27337667
65806,0,0.23235266
65807,1,0.8396276
65808,0,0.08599339
65809,0,0.24195044
65810,0,0.010409547
65811,0,4.550719e-23
65812,1,0.97346103
65813,0,0.082111366
65814,0,0.16830678
65815,0,0.04979242
65816,0,0.31929567
65817,1,0.7568697
65818,0,0.2137084
65819,0,0.38256165
65820,0,0.0022696792
65821,0,0.38765186
65822,0,0.21343575
65823,0,0.034652255
65824,0,0.18780282
65825,1,0.8106522
65826,0,0.14094883
65827,0,0.34966964
65828,1,0.9011805
65829,0,0.048408493
65830,0,0.09751366
65831,0,0.22882119
65832,0,0.41642237
65833,0,0.23310061
65834,0,0.30058932
65835,0,0.013176915
65836,0,0.14924446
65837,0,0.0368961
65838,1,0.9023794
65839,0,0.08812657
65840,1,0.8209057
65841,0,0.38075393
65842,1,0.88452923
65843,0,0.48034427
65844,0,0.1596789
65845,0,2.424903e-08
65846,1,0.83745396
65847,0,0.39147013
65848,0,0.46944964
65849,0,0.0126838535
65850,0,0.41064373
65851,0,0.011262192
65852,0,0.02552436
65853,0,0.05767206
65854,1,0.5940792
65855,0,0.100418895
65856,1,0.9063064
65857,0,0.2309969
65858,0,0.009314816
65859,1,0.8165005
65860,0,0.03766144
65861,0,0.36081162
65862,0,0.015222245
65863,0,0.13653038
65864,1,0.69725955
65865,1,0.6632592
65866,0,0.04171519
65867,0,0.014880709
65868,0,0.25599328
65869,0,0.09774021
65870,1,0.57385397
65871,1,0.82024044
65872,1,0.68709594
65873,1,0.5730356
65874,0,0.4122786
65875,1,0.5891981
65876,1,0.5232227
65877,0,0.48215795
65878,0,0.12018188
65879,0,1.8495273e-05
65880,1,0.60137135
65881,0,0.0146851875
65882,1,0.85846543
65883,0,4.1930674e-32
65884,0,0.0005937059
65885,0,0.042680483
65886,0,0.25509128
65887,0,0.11696941
65888,1,0.65455747
65889,1,0.81057864
65890,0,0.14950259
65891,0,3.786527e-06
65892,1,0.68876225
65893,1,0.67056614
65894,1,0.748966
65895,0,0.052345198
65896,1,0.85035664
65897,0,0.2536104
65898,1,0.5886317
65899,1,0.78566337
65900,0,0.14906482
65901,0,0.010912792
65902,0,0.28787354
65903,1,0.92732984
65904,0,0.26566488
65905,0,0.22714199
65906,0,0.19388284
65907,0,0.040042523
65908,1,0.6642069
65909,1,0.6733742
65910,1,0.60128635
65911,0,0.31151667
65912,1,0.8880573
65913,1,0.86618596
65914,0,0.0064040404
65915,1,0.71618813
65916,0,0.21751879
65917,1,0.9183709
65918,1,0.8692732
65919,0,2.2449478e-05
65920,1,0.5146807
65921,1,0.75167274
65922,0,0.036190473
65923,0,0.16728607
65924,0,0.1265406
65925,0,0.44385388
65926,0,0.22795174
65927,1,0.81443673
65928,1,0.71679556
65929,0,0.4957688
65930,0,0.0013095863
65931,0,0.058165804
65932,1,0.54053396
65933,0,0.10131112
65934,1,0.938302
65935,0,0.23898607
65936,0,0.16785102
65937,0,0.067431934
65938,1,0.9569087
65939,1,0.8508338
65940,0,0.037346747
65941,1,0.7363788
65942,0,0.030450499
65943,0,0.489867
65944,1,0.7982169
65945,0,0.46761134
65946,0,0.05304449
65947,1,0.84768665
65948,0,0.39841753
65949,0,0.36373413
65950,0,0.04228821
65951,0,0.04552878
65952,1,0.81006503
65953,0,0.16411677
65954,0,0.09932022
65955,0,0.023485921
65956,1,0.7132681
65957,0,0.038479183
65958,1,0.7406378
65959,0,0.023801494
65960,1,0.85763144
65961,1,0.75319296
65962,0,0.09370882
65963,0,0.1343642
65964,1,0.9181205
65965,1,0.5819807
65966,0,0.103695035
65967,1,0.9165745
65968,0,0.40082172
65969,1,0.7075131
65970,0,0.13475937
65971,0,0.04299038
65972,1,0.7310117
65973,1,0.7246307
65974,0,0.34144408
65975,1,0.7394086
65976,1,0.7726669
65977,1,0.9144475
65978,0,0.12351737
65979,0,0.05871238
65980,1,0.6508586
65981,1,0.73469675
65982,0,0.098936595
65983,0,0.3612762
65984,0,0.36845195
65985,0,0.028295217
65986,1,0.68891853
65987,1,0.86728716
65988,0,0.010566396
65989,0,0.41334766
65990,1,0.67841476
65991,1,0.876893
65992,0,0.4663274
65993,0,0.07509219
65994,0,0.0033310256
65995,0,0.14791057
65996,0,0.23692815
65997,1,0.60070467
65998,0,0.2721104
65999,0,0.46274483
66000,0,0.12887636
66001,1,0.7320396
66002,0,0.04735502
66003,1,0.527069
66004,0,0.13410231
66005,1,0.5859554
66006,1,0.8349722
66007,1,0.50318223
66008,0,0.07894551
66009,0,0.23481075
66010,1,0.7099395
66011,0,0.34434366
66012,0,0.040006462
66013,1,0.64356345
66014,1,0.6046148
66015,0,0.19617122
66016,0,0.43502206
66017,0,0.4846942
66018,0,0.013608592
66019,0,0.011004569
66020,1,0.6876045
66021,0,0.054522533
66022,0,0.220631
66023,0,0.34623826
66024,1,0.6572399
66025,0,0.33157524
66026,0,0.35974687
66027,1,0.6021986
66028,0,0.027630148
66029,0,0.317753
66030,0,0.056194983
66031,0,0.45339617
66032,0,0.4035003
66033,1,0.8210934
66034,1,0.70397216
66035,0,0.007877445
66036,0,0.010183034
66037,0,0.06327793
66038,0,0.26213497
66039,1,0.7698571
66040,0,0.15173617
66041,0,0.33722234
66042,0,0.236165
66043,0,0.109028816
66044,0,0.051546834
66045,0,0.21117188
66046,0,0.29676297
66047,1,0.7451732
66048,0,0.08705633
66049,0,0.13723835
66050,0,0.1858044
66051,0,0.0094367135
66052,1,0.852767
66053,0,0.13411689
66054,1,0.88890964
66055,1,0.7394375
66056,1,0.91897136
66057,1,0.69078386
66058,0,0.26393074
66059,0,0.010525818
66060,0,0.3359863
66061,1,0.868872
66062,1,0.6500184
66063,0,0.20484474
66064,1,0.73469865
66065,0,0.27275124
66066,0,0.21130098
66067,0,0.45880014
66068,0,0.37794322
66069,0,0.0047982084
66070,1,0.65073293
66071,1,0.50273055
66072,0,0.38439748
66073,1,0.6759242
66074,1,0.864474
66075,0,0.41691756
66076,0,0.11025822
66077,1,0.82284606
66078,0,0.11486053
66079,1,0.77771217
66080,0,0.2591155
66081,1,0.68697566
66082,0,0.022187606
66083,0,0.09532019
66084,0,0.4617569
66085,0,0.2757842
66086,1,0.9362385
66087,1,0.9360384
66088,1,0.8401198
66089,0,0.4944068
66090,0,0.09065937
66091,0,0.11305641
66092,1,0.9185138
66093,0,0.0695253
66094,0,0.034287363
66095,0,0.051354848
66096,1,0.78032964
66097,0,0.24743871
66098,0,0.29806674
66099,1,0.79947627
66100,0,0.33614728
66101,0,0.042940676
66102,0,0.1775272
66103,0,0.0029550623
66104,0,0.094626814
66105,1,0.5193223
66106,0,0.137802
66107,0,0.15213689
66108,0,0.12872657
66109,0,0.39608335
66110,0,0.06882015
66111,0,0.2976237
66112,1,0.80819434
66113,0,0.21485718
66114,1,0.7292634
66115,1,0.9382782
66116,0,0.17367367
66117,0,0.041803766
66118,0,0.2530968
66119,1,0.61011016
66120,1,0.7508235
66121,0,0.09140745
66122,0,0.00084761385
66123,0,0.4625957
66124,0,0.33706477
66125,0,0.24438757
66126,0,0.40934592
66127,0,0.17266086
66128,0,0.38320673
66129,0,0.33358845
66130,1,0.5293494
66131,0,0.34348917
66132,0,0.041606862
66133,0,5.809805e-10
66134,0,0.06772292
66135,0,0.3715157
66136,0,0.44484273
66137,0,0.23162575
66138,0,0.019831263
66139,0,0.26012132
66140,0,0.008384782
66141,0,0.035610493
66142,1,0.72273725
66143,0,0.13044748
66144,1,0.8826806
66145,0,0.10704628
66146,1,0.81241643
66147,1,0.89918214
66148,0,0.0001130555
66149,1,0.65633816
66150,0,0.24384888
66151,0,0.011208282
66152,1,0.6629001
66153,1,0.64734125
66154,0,0.18936266
66155,0,0.0009889313
66156,1,0.6883284
66157,0,2.614443e-06
66158,1,0.7478611
66159,0,0.056616582
66160,1,0.717418
66161,0,0.026908584
66162,1,0.53775156
66163,0,0.330892
66164,1,0.7014092
66165,1,0.6006098
66166,0,0.2453252
66167,0,0.48915312
66168,0,0.060754374
66169,0,0.45209855
66170,1,0.6354416
66171,1,0.5763547
66172,1,0.7919448
66173,0,0.3240684
66174,1,0.739283
66175,0,0.33916762
66176,0,0.13099161
66177,0,0.1972899
66178,0,0.25904515
66179,0,0.36426318
66180,0,0.3084051
66181,0,0.03473621
66182,0,0.3220711
66183,0,0.1757954
66184,0,0.19722602
66185,0,0.08080224
66186,0,0.49964604
66187,1,0.6601678
66188,1,0.84716964
66189,0,0.4042636
66190,0,0.49146718
66191,0,0.0006002148
66192,0,0.13368529
66193,0,0.10908805
66194,0,0.05655241
66195,1,0.8633945
66196,1,0.5331214
66197,1,0.89729977
66198,1,0.83209455
66199,0,0.04671187
66200,0,0.1071947
66201,0,0.38575745
66202,1,0.7853156
66203,1,0.6784746
66204,0,0.009097808
66205,1,0.7231638
66206,1,0.5047905
66207,1,0.6033509
66208,0,0.112429336
66209,0,0.13388461
66210,0,0.04406358
66211,1,0.90175194
66212,1,0.79579645
66213,1,0.78086644
66214,1,0.6644814
66215,0,0.3716246
66216,1,0.7252505
66217,0,0.08289504
66218,1,0.63945
66219,0,0.19137816
66220,0,0.007937487
66221,0,0.111661404
66222,1,0.5689392
66223,0,0.070939615
66224,1,0.8183161
66225,1,0.56037974
66226,0,0.17853129
66227,0,0.006425533
66228,0,0.12859252
66229,0,0.027255079
66230,0,0.013494645
66231,0,0.1365634
66232,1,0.7480346
66233,0,1.26180485e-05
66234,1,0.85938555
66235,0,0.020377481
66236,0,0.04366271
66237,0,0.20547788
66238,0,0.00041188498
66239,0,0.35202098
66240,0,0.1312954
66241,1,0.76481974
66242,0,0.08952141
66243,0,0.32640696
66244,1,0.6725249
66245,0,0.42510772
66246,0,0.22415838
66247,0,0.085797355
66248,0,0.04543066
66249,0,0.3252803
66250,1,0.82938546
66251,1,0.91958106
66252,1,0.87368363
66253,0,0.044183727
66254,0,0.20530249
66255,1,0.88293
66256,0,0.016758377
66257,1,0.9097005
66258,0,0.06887858
66259,0,0.0013448976
66260,0,0.049947586
66261,1,0.63056386
66262,1,0.59990764
66263,0,0.38613427
66264,0,0.014850446
66265,0,0.4062111
66266,0,0.05436281
66267,0,0.4673055
66268,1,0.6090464
66269,0,0.009307119
66270,1,0.74475884
66271,0,0.33015436
66272,0,0.2606001
66273,0,0.2045648
66274,0,0.10376916
66275,0,0.40516952
66276,1,0.7700563
66277,1,0.8559411
66278,0,0.33395576
66279,1,0.7717015
66280,1,0.90274066
66281,0,0.18251908
66282,0,9.834595e-06
66283,0,0.04340514
66284,0,0.055243418
66285,0,0.052062105
66286,0,0.020873742
66287,1,0.83217126
66288,0,0.43928412
66289,1,0.90824914
66290,1,0.6575953
66291,0,0.046629168
66292,1,0.8726198
66293,1,0.6822451
66294,1,0.67486274
66295,1,0.610355
66296,0,0.04679074
66297,0,0.20629989
66298,0,0.39501297
66299,1,0.54039747
66300,0,0.36212122
66301,0,3.1996053e-25
66302,0,0.19200306
66303,0,0.30719122
66304,0,0.13447304
66305,0,0.10058645
66306,1,0.65291274
66307,0,0.07462712
66308,0,0.14597504
66309,1,0.82445675
66310,0,0.051671833
66311,1,0.9094583
66312,1,0.877676
66313,1,0.55953985
66314,1,0.9263539
66315,0,0.4229442
66316,0,0.067532726
66317,0,0.059152186
66318,0,0.008053744
66319,1,0.7809604
66320,0,0.020487
66321,1,0.69338167
66322,1,0.8120123
66323,0,0.053664513
66324,0,0.1287941
66325,0,0.0739859
66326,1,0.9380896
66327,1,0.89839387
66328,0,0.047120377
66329,1,0.724347
66330,0,0.0094694635
66331,0,0.088104516
66332,1,0.7989179
66333,0,0.022105299
66334,0,1.7806517e-05
66335,1,0.7302983
66336,0,0.4702655
66337,0,0.20739469
66338,0,0.08701141
66339,0,0.043222923
66340,0,0.42717344
66341,0,0.0050467015
66342,0,0.026267592
66343,1,0.83245593
66344,0,0.11749467
66345,1,0.57246983
66346,1,0.54671097
66347,0,0.4754642
66348,0,0.34781012
66349,1,0.872695
66350,1,0.54080534
66351,0,0.09405039
66352,0,0.07767206
66353,0,0.0859912
66354,0,0.45598975
66355,0,0.38497648
66356,1,0.84885776
66357,1,0.55448365
66358,0,0.105405994
66359,0,0.09798146
66360,0,0.29307008
66361,0,0.31104937
66362,0,0.27806598
66363,0,0.23289312
66364,0,0.11644335
66365,0,0.031041471
66366,0,0.075757585
66367,0,0.40455815
66368,1,0.67227983
66369,0,0.18739334
66370,0,0.38838202
66371,0,0.27903208
66372,0,0.30308986
66373,0,0.046377573
66374,0,0.015812453
66375,0,0.42066035
66376,0,0.03962873
66377,0,0.018301776
66378,0,0.0014557482
66379,0,0.12520885
66380,1,0.5924215
66381,0,0.2284335
66382,0,0.34368342
66383,0,0.20554832
66384,1,0.6927757
66385,0,3.923674e-05
66386,0,0.20973164
66387,0,0.2966483
66388,0,2.4604403e-06
66389,1,0.7106295
66390,1,0.651878
66391,0,0.07181534
66392,0,0.07935786
66393,0,0.01065315
66394,0,0.44118643
66395,1,0.7484991
66396,1,0.55543673
66397,1,0.6267901
66398,1,0.7122002
66399,0,0.17583224
66400,0,0.040612355
66401,0,7.9654585e-09
66402,0,0.33503887
66403,0,0.49758613
66404,0,0.2572586
66405,0,1.24007065e-05
66406,1,0.76622224
66407,1,0.69131714
66408,0,0.45355833
66409,0,0.10305092
66410,0,0.19196846
66411,0,0.14487936
66412,1,0.8583839
66413,1,0.8697684
66414,0,0.03848777
66415,0,1.4513621e-07
66416,1,0.5812808
66417,1,0.97016424
66418,0,0.02647247
66419,0,0.3125787
66420,1,0.7810093
66421,0,0.4252632
66422,0,0.24841769
66423,1,0.9468917
66424,0,0.14836973
66425,0,8.745453e-05
66426,0,0.13865796
66427,1,0.6073216
66428,0,0.42880598
66429,0,0.2671966
66430,1,0.8548803
66431,1,0.8655943
66432,0,0.44785085
66433,0,0.06771323
66434,0,0.348508
66435,0,0.27960467
66436,0,0.2508852
66437,1,0.8744785
66438,0,0.066491805
66439,1,0.5244256
66440,1,0.7849482
66441,0,0.0755626
66442,1,0.76668864
66443,0,0.2950194
66444,0,0.07195557
66445,0,0.14644076
66446,1,0.723282
66447,0,0.14593542
66448,0,0.04376784
66449,0,0.14218433
66450,0,0.25270972
66451,0,0.059748895
66452,0,0.3942111
66453,1,0.6148998
66454,0,0.39963558
66455,1,0.80568874
66456,1,0.66341645
66457,0,0.073835455
66458,1,0.8431727
66459,1,0.65484965
66460,0,0.37032962
66461,0,0.07835295
66462,0,0.05095198
66463,0,0.41132283
66464,1,0.5151139
66465,0,0.2611169
66466,0,0.39218637
66467,0,0.0015055184
66468,0,7.970089e-05
66469,0,0.24814564
66470,1,0.7456989
66471,0,0.25886223
66472,1,0.8165897
66473,0,0.1671588
66474,0,0.14891122
66475,0,0.4747143
66476,0,0.024538092
66477,1,0.63324684
66478,1,0.9445545
66479,0,0.00484275
66480,1,0.8660036
66481,0,0.2803447
66482,0,0.040239748
66483,1,0.81897455
66484,1,0.6847471
66485,1,0.9314731
66486,1,0.5227761
66487,0,0.3443311
66488,0,0.103076674
66489,0,0.051995195
66490,0,0.42756766
66491,1,0.8191575
66492,1,0.8997857
66493,0,0.0001552988
66494,1,0.77188885
66495,1,0.9161757
66496,0,0.01564312
66497,0,0.45713085
66498,0,0.0039541055
66499,1,0.8557862
66500,1,0.89724016
66501,0,0.49610662
66502,1,0.6372498
66503,0,0.060013715
66504,1,0.5319356
66505,0,0.29247057
66506,1,0.63814557
66507,1,0.91684246
66508,0,0.06215776
66509,0,0.35906607
66510,0,0.053159483
66511,0,0.21276823
66512,0,0.09265856
66513,1,0.757056
66514,0,0.29048452
66515,0,0.27280188
66516,0,0.3230962
66517,0,0.022989316
66518,0,0.053333856
66519,0,0.29970226
66520,1,0.80809224
66521,0,0.2656989
66522,0,0.4425817
66523,0,0.22389998
66524,0,0.006088989
66525,0,0.018763946
66526,1,0.70594585
66527,0,0.28595307
66528,1,0.7959401
66529,0,0.06079477
66530,0,0.36572772
66531,0,0.29183134
66532,0,0.089261815
66533,0,0.44603744
66534,0,0.15618028
66535,0,8.398596e-07
66536,1,0.8166054
66537,0,0.3004702
66538,1,0.6595034
66539,1,0.78824556
66540,1,0.7375643
66541,1,0.5420558
66542,1,0.777103
66543,1,0.8862796
66544,0,0.08131365
66545,1,0.7105776
66546,0,0.29427248
66547,0,0.09778601
66548,0,0.4092396
66549,0,0.036365844
66550,1,0.50323886
66551,0,0.046571735
66552,1,0.8321451
66553,0,0.05364712
66554,0,0.109589264
66555,0,0.38479197
66556,0,0.25634828
66557,0,0.11312514
66558,1,0.5741719
66559,0,0.3510694
66560,1,0.72702247
66561,0,0.058901377
66562,0,0.032630585
66563,0,0.0006050772
66564,0,0.2143868
66565,1,0.55894476
66566,0,0.050195403
66567,1,0.61135817
66568,1,0.90738356
66569,0,0.4736585
66570,1,0.65369445
66571,0,0.27313656
66572,0,0.0388732
66573,1,0.52952474
66574,0,0.021349443
66575,0,4.1212056e-06
66576,1,0.7599075
66577,0,0.4973692
66578,0,0.35015213
66579,0,0.44085127
66580,0,0.39043397
66581,0,0.35054523
66582,0,0.078320324
66583,0,0.26721492
66584,0,0.17675479
66585,0,0.042930022
66586,0,0.2125779
66587,1,0.7925286
66588,0,0.3493605
66589,0,0.0037987805
66590,0,0.021145148
66591,0,0.08125495
66592,0,0.047106966
66593,1,0.94847745
66594,1,0.8134595
66595,0,0.4139856
66596,1,0.64401156
66597,0,0.43460804
66598,1,0.6622841
66599,0,0.3855889
66600,0,0.07337379
66601,0,0.13081285
66602,0,0.45161468
66603,0,0.14652926
66604,0,0.021755481
66605,1,0.8503665
66606,0,0.17792504
66607,0,0.07089644
66608,0,5.2868645e-06
66609,0,0.31145614
66610,1,0.8846477
66611,1,0.52339923
66612,0,0.02731186
66613,0,0.23970924
66614,1,0.51305264
66615,1,0.89990324
66616,0,0.33952895
66617,1,0.8526321
66618,1,0.52132535
66619,1,0.83234286
66620,0,0.2491852
66621,0,0.21568196
66622,0,0.075601935
66623,0,0.49082902
66624,1,0.81391156
66625,0,0.29508278
66626,0,0.071730234
66627,0,0.3271437
66628,0,2.94413e-18
66629,0,0.07200208
66630,1,0.6037247
66631,0,0.2435906
66632,1,0.72432935
66633,1,0.7382428
66634,1,0.7165401
66635,1,0.6520189
66636,0,0.04304674
66637,0,0.28385565
66638,0,0.23298
66639,0,0.16182691
66640,0,0.07173084
66641,1,0.82695943
66642,0,0.0048381677
66643,0,0.038091544
66644,0,0.06695702
66645,1,0.5301615
66646,0,0.26298606
66647,0,0.02096839
66648,1,0.65886796
66649,1,0.8707089
66650,1,0.6507204
66651,1,0.8901604
66652,0,0.2364765
66653,1,0.84284776
66654,0,0.14618915
66655,0,0.023038479
66656,0,0.03341608
66657,0,0.38064253
66658,1,0.81095576
66659,1,0.6705013
66660,1,0.63816553
66661,0,0.40865326
66662,0,0.020134253
66663,1,0.68706554
66664,1,0.9589968
66665,0,0.2779621
66666,0,0.08832098
66667,0,0.04527092
66668,1,0.8167621
66669,0,0.032155324
66670,1,0.8268609
66671,0,0.3378595
66672,1,0.83032745
66673,0,0.1576077
66674,0,0.26039407
66675,0,0.09142301
66676,0,0.106015295
66677,0,0.07419182
66678,1,0.84553885
66679,1,0.6253963
66680,1,0.63445944
66681,0,0.3572559
66682,0,0.0014394446
66683,0,0.20938583
66684,0,0.07700757
66685,1,0.90373147
66686,1,0.70114446
66687,0,0.2115151
66688,1,0.5984944
66689,0,0.10639666
66690,1,0.831386
66691,0,0.006422371
66692,0,0.14718008
66693,0,0.4981088
66694,1,0.858034
66695,1,0.71921897
66696,0,0.37426645
66697,0,0.456541
66698,1,0.7790266
66699,1,0.5766176
66700,1,0.6327503
66701,1,0.9043546
66702,0,0.1896402
66703,0,0.38202393
66704,1,0.59398425
66705,0,0.0051558088
66706,0,0.4303712
66707,0,0.023028625
66708,0,0.052960027
66709,0,0.43610874
66710,0,0.00012808584
66711,0,0.1174218
66712,0,0.2629686
66713,0,0.09727636
66714,0,0.10965428
66715,1,0.5312587
66716,0,0.07198612
66717,1,0.80186135
66718,0,0.03314282
66719,1,0.8012427
66720,1,0.7316352
66721,0,0.17155552
66722,0,0.08116365
66723,0,0.18833965
66724,0,0.090204366
66725,0,0.15852281
66726,1,0.6958743
66727,0,0.14125997
66728,0,0.39420786
66729,0,0.16942279
66730,1,0.90220463
66731,0,0.041638773
66732,0,0.11714037
66733,0,0.38188744
66734,1,0.7919046
66735,1,0.6737524
66736,0,0.3264318
66737,0,0.05493302
66738,1,0.6788788
66739,1,0.75871223
66740,0,0.103043996
66741,1,0.7065396
66742,1,0.7708698
66743,1,0.62147397
66744,1,0.5958928
66745,0,0.019522177
66746,0,0.13239604
66747,0,0.24045843
66748,1,0.6755511
66749,0,0.23732409
66750,0,0.49829245
66751,1,0.7338173
66752,1,0.54096323
66753,1,0.6243898
66754,1,0.71250147
66755,1,0.5703192
66756,0,0.022915216
66757,0,0.28567
66758,1,0.51835895
66759,0,0.05869856
66760,0,0.46080422
66761,0,0.22431335
66762,0,0.020008449
66763,0,0.09818499
66764,0,0.041465662
66765,0,0.028024815
66766,0,0.47393924
66767,0,0.031602368
66768,0,0.22026768
66769,1,0.8410095
66770,1,0.7161459
66771,0,0.2357972
66772,0,0.47785726
66773,0,0.3686594
66774,1,0.6249124
66775,0,0.35898998
66776,0,0.2441502
66777,1,0.8267688
66778,0,0.0055085137
66779,0,0.22847861
66780,0,0.16776729
66781,1,0.6329573
66782,0,0.47635034
66783,0,0.0040140185
66784,0,0.23090433
66785,0,0.27436146
66786,0,0.13953938
66787,0,0.439124
66788,0,0.18971772
66789,0,0.4220326
66790,0,0.046554282
66791,0,0.24626297
66792,0,0.22737749
66793,0,0.2163363
66794,0,0.0012767349
66795,0,0.056771424
66796,0,0.16741262
66797,0,0.31262502
66798,0,0.056612153
66799,0,0.16608578
66800,0,0.21086125
66801,1,0.7295794
66802,0,0.031514734
66803,1,0.8194995
66804,0,0.06758417
66805,1,0.76113206
66806,0,0.1407187
66807,1,0.9088529
66808,0,5.170555e-06
66809,1,0.8990478
66810,0,0.41978407
66811,0,0.43040654
66812,0,0.086215146
66813,1,0.806437
66814,0,0.08336046
66815,0,0.11744915
66816,1,0.7621709
66817,0,0.18799233
66818,0,0.029913664
66819,1,0.84913176
66820,0,0.034269884
66821,0,0.0043307845
66822,1,0.87110037
66823,0,0.2775045
66824,0,0.048383493
66825,0,0.026734639
66826,1,0.6354416
66827,0,0.44526953
66828,0,0.113829784
66829,0,0.15402116
66830,0,0.04245281
66831,0,0.47173095
66832,0,0.06454466
66833,0,0.23617776
66834,0,0.26356736
66835,0,0.038747504
66836,0,0.13156918
66837,1,0.74071115
66838,0,0.22392757
66839,0,0.30371895
66840,0,0.15463714
66841,0,0.42801574
66842,0,0.12578571
66843,0,0.06232942
66844,1,0.78091884
66845,0,0.47633663
66846,1,0.70989126
66847,1,0.7909919
66848,1,0.5388679
66849,1,0.6366161
66850,0,0.4668228
66851,0,0.006770783
66852,0,0.04835713
66853,1,0.68193316
66854,0,0.012583301
66855,0,0.059539624
66856,0,0.13503502
66857,0,0.20597082
66858,0,0.028095685
66859,1,0.8400431
66860,1,0.7714237
66861,1,0.78081775
66862,0,0.06527048
66863,1,0.60506606
66864,0,0.0059336196
66865,1,0.52772367
66866,0,0.04169821
66867,0,0.43288237
66868,1,0.65413296
66869,0,0.3524987
66870,0,0.048080947
66871,1,0.7686709
66872,1,0.5650902
66873,1,0.6219329
66874,0,0.18263003
66875,0,0.115674034
66876,0,0.3949594
66877,0,0.18524712
66878,1,0.90581375
66879,0,0.26949555
66880,0,0.258827
66881,0,0.25380632
66882,0,0.28142226
66883,1,0.53994936
